task,task_safe,method,step,loss,train_ppl,path
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy,1,10.956709861755371,57337.484108910845,experiments/runs/synthetic_fair_reasoning_mix_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_20260529_reasoning_rerun/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy,100,4.643095819637029,103.86539890991787,experiments/runs/synthetic_fair_reasoning_mix_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_20260529_reasoning_rerun/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy,200,0.724953509569168,2.064635111959376,experiments/runs/synthetic_fair_reasoning_mix_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_20260529_reasoning_rerun/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy,300,0.3512774595618248,1.42088150838554,experiments/runs/synthetic_fair_reasoning_mix_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_20260529_reasoning_rerun/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy,400,0.2703781636059284,1.310459925292893,experiments/runs/synthetic_fair_reasoning_mix_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_20260529_reasoning_rerun/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy,500,0.27373040974140167,1.3148602809299694,experiments/runs/synthetic_fair_reasoning_mix_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_20260529_reasoning_rerun/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy,600,0.1968373054265976,1.217545936474371,experiments/runs/synthetic_fair_reasoning_mix_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_20260529_reasoning_rerun/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy,700,0.17972616821527482,1.1968895718364472,experiments/runs/synthetic_fair_reasoning_mix_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_20260529_reasoning_rerun/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy,800,0.1694697393476963,1.1846764974071269,experiments/runs/synthetic_fair_reasoning_mix_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_20260529_reasoning_rerun/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy,900,0.16288087904453277,1.1768964883039985,experiments/runs/synthetic_fair_reasoning_mix_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_20260529_reasoning_rerun/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy,1000,0.1575356651842594,1.170622507704619,experiments/runs/synthetic_fair_reasoning_mix_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_20260529_reasoning_rerun/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy,1100,0.15380399361252783,1.1662622695196563,experiments/runs/synthetic_fair_reasoning_mix_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_20260529_reasoning_rerun/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy,1200,0.15032462358474732,1.1622114627489848,experiments/runs/synthetic_fair_reasoning_mix_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_20260529_reasoning_rerun/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy,1250,0.1482231566309929,1.1597716782278897,experiments/runs/synthetic_fair_reasoning_mix_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_20260529_reasoning_rerun/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy group-stat,1,10.956709861755371,57337.484108910845,experiments/runs/synthetic_fair_reasoning_mix_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_groupstat_20260529_reasoning_rerun/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy group-stat,100,4.646890298284665,104.26026262550576,experiments/runs/synthetic_fair_reasoning_mix_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_groupstat_20260529_reasoning_rerun/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy group-stat,200,0.7270590102672577,2.06898678224369,experiments/runs/synthetic_fair_reasoning_mix_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_groupstat_20260529_reasoning_rerun/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy group-stat,300,0.35233197540044786,1.4223806407314203,experiments/runs/synthetic_fair_reasoning_mix_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_groupstat_20260529_reasoning_rerun/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy group-stat,400,0.3153725714981556,1.370769925635673,experiments/runs/synthetic_fair_reasoning_mix_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_groupstat_20260529_reasoning_rerun/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy group-stat,500,0.2476661902666092,1.2810322397836207,experiments/runs/synthetic_fair_reasoning_mix_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_groupstat_20260529_reasoning_rerun/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy group-stat,600,0.1962629696726799,1.216846857083378,experiments/runs/synthetic_fair_reasoning_mix_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_groupstat_20260529_reasoning_rerun/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy group-stat,700,0.17894226670265198,1.1959516959398362,experiments/runs/synthetic_fair_reasoning_mix_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_groupstat_20260529_reasoning_rerun/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy group-stat,800,0.16872549161314965,1.1837951326253147,experiments/runs/synthetic_fair_reasoning_mix_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_groupstat_20260529_reasoning_rerun/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy group-stat,900,0.16164803206920625,1.1754464490500358,experiments/runs/synthetic_fair_reasoning_mix_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_groupstat_20260529_reasoning_rerun/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy group-stat,1000,0.15572379678487777,1.168503414114385,experiments/runs/synthetic_fair_reasoning_mix_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_groupstat_20260529_reasoning_rerun/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy group-stat,1100,0.1519080312550068,1.164053174999425,experiments/runs/synthetic_fair_reasoning_mix_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_groupstat_20260529_reasoning_rerun/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy group-stat,1200,0.14873408019542694,1.1603643843085178,experiments/runs/synthetic_fair_reasoning_mix_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_groupstat_20260529_reasoning_rerun/rlb_fused_fixed_strong_ffn.jsonl
Reasoning mix,synthetic_reasoning_mix,RLB MatrixPolicy group-stat,1250,0.14704014450311662,1.1584004655075375,experiments/runs/synthetic_fair_reasoning_mix_20260529/synthetic_reasoning_mix/synthetic_reasoning_mix_matrix_policy_groupstat_20260529_reasoning_rerun/rlb_fused_fixed_strong_ffn.jsonl
